Time,Temp,Mass,MassLossRate,MCC,DSC
 8.3640000E+003, 7.1700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4998080E-003
 8.3760000E+003, 7.1800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5008687E-003
 8.3880000E+003, 7.1900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4998848E-003
 8.4000000E+003, 7.2000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5007314E-003
 8.4120000E+003, 7.2100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5007742E-003
 8.4240000E+003, 7.2200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5013884E-003
 8.4360000E+003, 7.2300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5007104E-003
 8.4480000E+003, 7.2400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5001786E-003
 8.4600000E+003, 7.2500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5001474E-003
 8.4720000E+003, 7.2600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5013535E-003
 8.4840000E+003, 7.2700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5004277E-003
 8.4960000E+003, 7.2800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5015854E-003
 8.5080000E+003, 7.2900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5015519E-003
 8.5200000E+003, 7.3000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5005740E-003
 8.5320000E+003, 7.3100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4996240E-003
 8.5440000E+003, 7.3200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5007523E-003
 8.5560000E+003, 7.3300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5007328E-003
 8.5680000E+003, 7.3400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4996440E-003
 8.5800000E+003, 7.3500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5003179E-003
 8.5920000E+003, 7.3600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5011370E-003
 8.6040000E+003, 7.3700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5006117E-003
 8.6160000E+003, 7.3800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5024916E-003
 8.6280000E+003, 7.3900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5008482E-003
 8.6400000E+003, 7.4000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5000985E-003
 8.6520000E+003, 7.4100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4992976E-003
 8.6640000E+003, 7.4200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4997390E-003
 8.6760000E+003, 7.4300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5026825E-003
 8.6880000E+003, 7.4400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5009069E-003
 8.7000000E+003, 7.4500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4996981E-003
 8.7120000E+003, 7.4600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5027430E-003
 8.7240000E+003, 7.4700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5002480E-003
 8.7360000E+003, 7.4800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5005823E-003
 8.7480000E+003, 7.4900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5007966E-003
 8.7600000E+003, 7.5000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5014131E-003
 8.7720000E+003, 7.5100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5020347E-003
 8.7840000E+003, 7.5200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5011048E-003
 8.7960000E+003, 7.5300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5039845E-003
 8.8080000E+003, 7.5400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5027719E-003
 8.8200000E+003, 7.5500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5033898E-003
 8.8320000E+003, 7.5600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4997791E-003
 8.8440000E+003, 7.5700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5011896E-003
 8.8560000E+003, 7.5800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4983644E-003
 8.8680000E+003, 7.5900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4997856E-003
 8.8800000E+003, 7.6000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5010177E-003
 8.8920000E+003, 7.6100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5013172E-003
 8.9040000E+003, 7.6200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5027295E-003
 8.9160000E+003, 7.6300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5010042E-003
 8.9280000E+003, 7.6400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5004631E-003
 8.9400000E+003, 7.6500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4994443E-003
 8.9520000E+003, 7.6600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5014247E-003
 8.9640000E+003, 7.6700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4994773E-003
 8.9760000E+003, 7.6800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4964869E-003
 8.9880000E+003, 7.6900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5027863E-003
 9.0000000E+003, 7.7000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4992678E-003
 9.0120000E+003, 7.7100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4998531E-003
 9.0240000E+003, 7.7200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5029344E-003
 9.0360000E+003, 7.7300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5017288E-003
 9.0480000E+003, 7.7400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5004915E-003
 9.0600000E+003, 7.7500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5007248E-003
 9.0720000E+003, 7.7600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5014243E-003
 9.0840000E+003, 7.7700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5025237E-003
 9.0960000E+003, 7.7800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5011942E-003
 9.1080000E+003, 7.7900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4991695E-003
 9.1200000E+003, 7.8000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4986177E-003
 9.1320000E+003, 7.8100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5011770E-003
 9.1440000E+003, 7.8200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4997097E-003
 9.1560000E+003, 7.8300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5009512E-003
 9.1680000E+003, 7.8400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4992664E-003
 9.1800000E+003, 7.8500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4979970E-003
 9.1920000E+003, 7.8600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4997288E-003
 9.2040000E+003, 7.8700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4998084E-003
 9.2160000E+003, 7.8800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5017297E-003
 9.2280000E+003, 7.8900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5002117E-003
 9.2400000E+003, 7.9000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4997004E-003
 9.2520000E+003, 7.9100043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5025288E-003
 9.2640000E+003, 7.9200043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5000673E-003
 9.2760000E+003, 7.9300043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4978778E-003
 9.2880000E+003, 7.9400043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4998559E-003
 9.3000000E+003, 7.9500043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5019872E-003
 9.3120000E+003, 7.9600043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.4994401E-003
 9.3240000E+003, 7.9700043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5021428E-003
 9.3360000E+003, 7.9800043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5044282E-003
 9.3480000E+003, 7.9900043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5035556E-003
 9.3600000E+003, 8.0000043E+002, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 4.5034518E-003
